"H2-10-4","H2-10-6",1.33333333333333,0.333333333333333,1
"H2-10-4","H2-10-1",1,0.666666666666667,0.333333333333333
"H2-10-4","H2-10-5",1.33333333333333,1,0.333333333333333
"H2-10-4","H2-10-2",4.66666666666667,7,-2.33333333333333
"x"
"1" "H2_10.H2-10-5"
"H2-10-5","H2-10-4",1.33333333333333,0,1.33333333333333
"H2-10-5","H2-10-6",1,0,1
"H2-10-5","H2-10-none",1,0,1
"H2-10-5","H2-10-1",1,1,0
"H2-10-5","H2-10-2",0.666666666666667,4,-3.33333333333333
"x"
"1" "H2_10.H2-10-6"
"H2-10-6","H2-10-1",8.33333333333333,5,3.33333333333333
"H2-10-6","H2-10-4",2,0,2
"H2-10-6","H2-10-none",2,0.666666666666667,1.33333333333333
"H2-10-6","H2-10-2",4,6.66666666666667,-2.66666666666667
"x"
"1" "H2_10.H2-10-7"
"H2-10-7","H2-10-1",2,3,-1
"H2-10-7","H2-10-2",2,5,-3
"x"
"1" "H2_9.H2-9-3"
"H2-9-3","H2-9-1",4,3,1
"H2-9-3","H2-9-none",0,1,-1
"x"
"1" "L1_11.L1-11-3"
"L1-11-3","L1-11-none",5.33333333333333,3.66666666666667,1.66666666666667
"L1-11-3","L1-11-2",0,0.333333333333333,-0.333333333333333
"L1-11-3","L1-11-1",0,1,-1
"x"
"1" "L1_12.L1-12-1"
"L1-12-1","L1-12-none",3.66666666666667,0,3.66666666666667
"L1-12-1","L1-12-2",2.33333333333333,3.66666666666667,-1.33333333333333
"x"
"1" "L1_12.L1-12-2"
"L1-12-2","L1-12-1",3.66666666666667,2.66666666666667,1
"x"
"1" "L1_13.L1-13-1"
"L1-13-1","L1-13-none",1.33333333333333,0,1.33333333333333
"x"
"1" "L1_14.L1-14-1"
"L1-14-1","L1-14-2",0,0.666666666666667,-0.666666666666667
"x"
"1" "L1_14.L1-14-2"
"L1-14-2","L1-14-none",1.66666666666667,0.333333333333333,1.33333333333333
"L1-14-2","L1-14-1",0,1.66666666666667,-1.66666666666667
"x"
"1" "L1_15.L1-15-1"
"L1-15-1","L1-15-none",2,1,1
"x"
"1" "L2_8.L2-8-2"
"L2-8-2","L2-8-1",19,17,2
"x"
"1" "L2_8.L2-8-3"
"L2-8-3","L2-8-1",0,2,-2
"x"
"1" "L2_8.L2-8-4"
"L2-8-4","L2-8-none",0.666666666666667,0,0.666666666666667
"L2-8-4","L2-8-1",8.33333333333333,8.33333333333333,0
"L2-8-4","L2-8-2",0,0.333333333333333,-0.333333333333333
"L2-8-4","L2-8-3",0,0.333333333333333,-0.333333333333333
"x"
"1" "L3_10.L3-10-1"
"L3-10-1","L3-10-none",6,2.33333333333333,3.66666666666667
"x"
"1" "L3_10.L3-10-cis7,8-1"
"L3-10-cis7,8-1","L3-10-none",2.66666666666667,0,2.66666666666667
"x"
"1" "L3_11.L3-11-1"
"L3-11-1","L3-11-none",2.33333333333333,0.666666666666667,1.66666666666667
"x"
"1" "L3_8.L3-8-1"
"L3-8-1","L3-8-none",5.5,2,3.5
"L3-8-1","L3-8-2",1,4.66666666666667,-3.66666666666667
"x"
"1" "L3_8.L3-8-2"
"L3-8-2","L3-8-none",2,0.333333333333333,1.66666666666667
"L3-8-2","L3-8-1",3,3.66666666666667,-0.666666666666667
"x"
"1" "L3_9.L3-9-1"
"L3-9-1","L3-9-none",3.66666666666667,0,3.66666666666667
"L3-9-1","L3-9-cis7-1",2,0,2
"L3-9-1","L3-9-cis7-2",0,2,-2
"L3-9-1","L3-9-2",0,5.33333333333333,-5.33333333333333
"x"
"1" "L3_9.L3-9-2"
"L3-9-2","L3-9-cis7-1",19.6666666666667,11.3333333333333,8.33333333333333
"L3-9-2","L3-9-cis7-2",1,1,0
"L3-9-2","L3-9-1",0.666666666666667,5,-4.33333333333333
"x"
"1" "L3_9.L3-9-cis7-2"
"L3-9-cis7-2","L3-9-cis7-1",5.66666666666667,3.66666666666667,2
"x"
"1" "L3_9.L3-9-cis7-3"
"L3-9-cis7-3","L3-9-cis7-1",4.66666666666667,6,-1.33333333333333
